,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,i5_dist,yr_purch,mnth_purch
2845,9359100750,2014-10-31,1400000.0,4,4.5,3080,10550,2.0,0,3,3,8,1940,1140,1976,2007,98040,47.5806,-122.244,2780,10550,18549.868994553224,2014,10
2846,5561400740,2015-02-10,593500.0,5,3.25,4300,50405,2.0,0,0,3,8,3220,1080,1972,0,98027,47.4615,-122.0,2680,41684,65242.28533560608,2015,02
2847,1723099031,2014-10-20,724950.0,4,3.5,3010,174240,2.0,0,0,3,9,3010,0,2004,0,98045,47.4775,-121.691,2720,247856,141831.625897704,2014,10
2848,7236500025,2014-08-29,306000.0,3,1.75,1560,7500,1.0,0,0,4,8,1560,0,1966,0,98056,47.489,-122.18,1600,7904,20876.011346052084,2014,08
2849,2473411080,2014-06-09,341000.0,4,1.75,1920,7665,1.0,0,0,4,8,1500,420,1975,0,98058,47.4476,-122.12799999999999,2100,7344,33762.74099041331,2014,06
2850,1773101335,2014-11-03,399950.0,3,2.5,1400,4400,1.0,0,0,3,7,1400,0,1930,2014,98106,47.553000000000004,-122.365,1060,4400,10970.543451932028,2014,11
2851,9126100850,2014-11-20,534000.0,5,2.0,2280,3600,2.0,0,0,3,7,2280,0,1992,0,98122,47.6056,-122.305,1740,1800,4733.75526061013,2014,11
2852,7202331220,2014-07-21,635000.0,6,2.5,3880,5700,2.0,0,0,3,7,3880,0,2003,0,98053,47.6816,-122.038,2620,5070,69655.15939947696,2014,07
2853,5511600245,2015-03-24,350000.0,2,1.0,1350,3880,1.0,0,0,3,6,950,400,1927,0,98103,47.6842,-122.344,1670,3920,4194.48499279203,2015,03
2854,1344300090,2015-02-17,856000.0,3,1.5,1480,2700,1.5,0,0,3,7,1480,0,1928,0,98112,47.623000000000005,-122.304,1970,4200,6024.201835405605,2015,02
2855,9828702812,2014-09-23,582000.0,4,3.0,1670,1189,3.0,0,0,3,8,1427,243,2000,0,98122,47.6182,-122.302,1700,1401,6531.5083187965565,2014,09
2856,3825310820,2014-07-29,799000.0,4,2.5,3400,6742,2.0,0,0,3,9,3400,0,2004,0,98052,47.7067,-122.12899999999999,2970,6909,48170.10642344347,2014,07
2857,7852040110,2014-09-08,423700.0,3,2.5,2070,3986,2.0,0,0,3,8,2070,0,1999,0,98065,47.5348,-121.87700000000001,2090,3986,97107.37023597909,2014,09
2858,6752500090,2015-01-27,1835000.0,4,3.5,4870,39190,2.0,0,0,3,12,4870,0,1995,0,98006,47.5447,-122.124,5000,33880,39843.995751256996,2015,01
2859,3222079162,2014-08-13,322000.0,3,2.0,1760,43575,1.0,0,0,3,7,1160,600,1988,0,98010,47.3565,-121.94,1760,46038,86479.1716713843,2014,08
2860,1025069192,2014-11-05,929000.0,4,3.25,4030,57499,2.0,0,0,3,9,4030,0,2002,0,98053,47.6617,-122.02600000000001,3470,57499,72822.96915428771,2014,11
2861,5101404608,2014-12-01,443000.0,2,1.0,1130,5413,1.0,0,0,3,7,880,250,1939,0,98115,47.6971,-122.315,1250,5413,3544.181725414447,2014,12
2862,9477100490,2015-04-24,441500.0,3,1.75,1510,7700,1.0,0,0,3,7,1510,0,1968,0,98034,47.7283,-122.194,1440,7416,32062.244570071678,2015,04
2863,324069015,2014-07-08,875000.0,4,3.5,3110,108464,2.0,0,2,4,8,3110,0,1979,0,98075,47.592,-122.01799999999999,2340,4938,71131.24931895096,2014,07
2864,4114601570,2014-11-18,3600000.0,3,3.25,5020,12431,2.0,1,4,3,10,3420,1600,1941,2002,98144,47.5925,-122.287,3680,12620,8312.724848819487,2014,11
2865,7920100025,2015-04-27,450000.0,2,1.0,740,5100,1.0,0,0,4,7,740,0,1947,0,98115,47.6787,-122.301,920,5100,4860.000687983246,2015,04
2866,3275730110,2014-09-08,425000.0,3,2.25,1630,10500,1.0,0,0,3,7,1100,530,1974,0,98034,47.7176,-122.236,1640,9794,21757.43339990471,2014,09
2867,7504030090,2014-06-01,660000.0,4,1.75,2780,9900,2.0,0,0,4,10,2780,0,1978,0,98074,47.6348,-122.06,2600,12000,64836.61491622036,2014,06
2868,8813400405,2014-06-16,763101.0,3,1.75,1990,5560,1.0,0,0,4,7,1100,890,1939,0,98105,47.663999999999994,-122.287,1460,3706,8630.624419832287,2014,06
2869,1313300300,2015-04-07,499000.0,4,2.75,2250,14149,2.0,0,0,3,9,2250,0,1992,0,98019,47.7353,-121.962,2450,14027,88873.33126716461,2015,04
2870,8121610110,2015-03-03,521000.0,3,1.75,1720,37363,1.0,0,0,4,8,1350,370,1974,0,98053,47.6608,-122.035,2740,40635,70638.59878390958,2015,03
2871,1820069019,2014-05-29,302000.0,2,1.0,900,423838,1.0,0,2,5,6,900,0,1925,0,98022,47.228,-122.088,1810,94960,58340.80128148998,2014,05
2872,9406450090,2015-04-08,293000.0,4,2.25,2360,6260,2.0,0,0,3,7,2360,0,1998,0,98038,47.3882,-122.053,2144,6773,56269.0457837599,2015,04
2873,2619950490,2014-07-12,335000.0,3,2.25,1530,4580,2.0,0,0,3,7,1530,0,2011,0,98019,47.7342,-121.96799999999999,2110,4094,87487.43234581545,2014,07
2874,1646500785,2014-12-15,499000.0,2,1.0,1450,3090,2.0,0,0,3,7,1450,0,1919,1987,98103,47.6853,-122.35600000000001,1450,4635,6859.171365087449,2014,12
2875,1868901690,2015-05-05,600000.0,3,1.75,2040,5000,1.5,0,0,3,7,1780,260,1924,0,98115,47.6756,-122.29899999999999,1690,5000,5365.662439834201,2015,05
2876,9542400025,2014-09-16,720000.0,4,1.75,2620,11041,1.5,0,0,4,9,2620,0,1962,0,98005,47.5975,-122.17399999999999,2230,11041,36123.355104634546,2014,09
2877,2781270090,2015-02-25,195000.0,2,2.0,1180,2553,2.0,0,0,3,6,1180,0,2005,0,98038,47.3501,-122.02,1310,2687,67658.2883294579,2015,02
2878,1665400165,2014-05-07,249000.0,3,1.0,1110,8423,1.0,0,0,3,7,1110,0,1952,0,98166,47.4718,-122.34200000000001,1140,9083,17523.66757904966,2014,05
2879,1326069191,2015-02-02,334000.0,3,2.25,1840,9781,2.0,0,0,3,7,1840,0,1989,0,98019,47.7347,-121.976,1490,10101,85517.3409329607,2015,02
2880,381000110,2014-11-07,599950.0,4,1.75,2720,7810,1.0,0,0,3,8,1510,1210,1952,0,98115,47.6788,-122.28299999999999,2120,7315,9294.434293486618,2014,11
2881,3530530110,2015-02-17,149900.0,2,1.75,1090,1950,1.0,0,0,4,8,1090,0,1982,0,98198,47.3782,-122.319,1360,3426,6761.653809179178,2015,02
2882,5210200107,2014-11-25,700000.0,4,1.75,1730,6500,1.0,0,0,3,7,1250,480,1945,0,98115,47.6982,-122.28200000000001,1910,8100,11258.23402824278,2014,11
2883,1574100025,2014-08-07,525000.0,4,1.5,1170,6240,1.0,0,0,4,6,1170,0,1960,0,98040,47.5495,-122.23200000000001,2380,8846,16761.245592610536,2014,08
2884,2523069192,2014-07-08,1049000.0,4,3.75,4740,126759,2.0,0,0,4,10,4740,0,1991,0,98027,47.4449,-121.979,3060,118047,70584.03354342248,2014,07
2885,6706600090,2014-05-08,402000.0,3,2.5,1960,8000,1.0,0,0,4,7,1290,670,1977,0,98034,47.7249,-122.178,1960,8000,36011.4372466404,2014,05
2886,1994200031,2014-06-20,450000.0,3,2.0,1430,3480,1.0,0,0,3,7,980,450,1947,0,98103,47.6874,-122.336,1450,4650,1925.3170447776984,2014,06
2887,2523069156,2014-12-03,520000.0,3,2.25,2510,43995,2.0,0,0,3,8,2510,0,1981,0,98027,47.4545,-121.988,2470,48351,68208.80170885775,2014,12
2888,5029450850,2014-12-04,205000.0,3,1.75,1420,6980,1.0,0,0,5,7,820,600,1980,0,98023,47.2873,-122.367,1470,7319,13727.492859131678,2014,12
2889,2723069147,2014-09-02,635000.0,3,2.25,2680,175982,1.0,0,0,3,9,2680,0,2004,0,98038,47.4487,-122.03299999999999,3170,215186,57161.55089817713,2014,09
2890,3750605349,2015-03-04,210500.0,3,1.0,1220,9600,1.0,0,0,5,7,1220,0,1958,0,98001,47.2622,-122.28200000000001,1310,9600,9009.284070258176,2015,03
2891,9285800735,2014-08-12,406650.0,2,1.0,1070,6100,1.0,0,0,3,6,1070,0,1940,0,98126,47.5698,-122.37700000000001,1770,5695,13902.6479750459,2014,08
2892,7574000100,2015-04-08,350000.0,3,1.75,1580,19998,1.0,0,0,4,7,1580,0,1968,0,98010,47.3299,-122.046,1860,19998,61368.982354224834,2015,04
2893,9212900100,2015-04-23,425000.0,4,1.75,1820,6000,1.0,0,0,3,7,930,890,1942,0,98115,47.6872,-122.296,1590,6000,6482.654072452045,2015,04
2894,8651611130,2014-06-05,798000.0,3,3.5,3590,6402,2.0,0,0,3,10,3590,0,1999,0,98074,47.6336,-122.06299999999999,3230,7305,64105.36531703647,2014,06
2895,423059184,2014-12-01,180000.0,3,1.0,1960,9583,2.0,0,0,2,5,1960,0,1908,0,98056,47.505,-122.171,1850,8324,23699.861420808986,2014,12
2896,5451200600,2014-06-02,1250000.0,5,3.25,3160,13238,2.0,0,0,5,8,3160,0,1972,0,98040,47.5373,-122.22399999999999,2360,12042,17334.6919333606,2014,06
2897,6300000378,2015-03-03,435000.0,4,2.0,2030,4033,2.0,0,0,4,7,1630,400,1925,0,98133,47.7056,-122.34200000000001,1350,1340,3006.7896089501005,2015,03
2898,2570300090,2014-11-26,355000.0,3,1.5,1240,15867,1.0,0,0,3,7,1240,0,1962,0,98034,47.7167,-122.20200000000001,1570,9600,30132.970443124126,2014,11
2899,9808100100,2015-02-02,3000000.0,5,3.25,5370,14091,2.0,0,0,3,10,3850,1520,1918,2008,98004,47.6499,-122.21600000000001,2410,12047,26260.152339494183,2015,02
2900,4019300906,2014-07-24,685000.0,5,2.5,2670,14455,2.0,0,0,5,9,2670,0,1958,0,98155,47.7565,-122.28399999999999,1810,14455,10086.09900115233,2014,07
2901,1023059223,2014-07-25,311000.0,3,1.0,1640,12060,1.0,0,0,4,7,1640,0,1960,0,98059,47.4941,-122.15100000000001,1680,9147,28078.7830540981,2014,07
2902,9320700090,2014-09-11,305000.0,4,2.25,2130,9600,1.0,0,0,4,7,2130,0,1966,0,98031,47.4119,-122.211,1710,9600,16590.67541720136,2014,09
2903,5700002460,2014-07-25,675000.0,3,2.5,2550,4954,1.5,0,0,4,7,1850,700,1924,0,98144,47.5758,-122.287,1700,4954,8019.8978096142055,2014,07
2904,7598100735,2014-08-29,769000.0,4,2.75,3630,15405,1.0,0,2,4,8,1850,1780,1968,0,98040,47.566,-122.225,3380,11184,20945.518023562934,2014,08
2905,2202500110,2014-08-05,430000.0,3,1.5,1690,9708,1.5,0,0,5,7,1690,0,1954,0,98006,47.5732,-122.13600000000001,1570,9858,41991.03369562651,2014,08
2906,726059395,2014-09-23,516250.0,6,2.0,2390,8660,1.5,0,0,4,7,2390,0,1925,0,98011,47.7589,-122.21600000000001,2250,12942,25881.078494971363,2014,09
2907,1455600015,2014-12-12,760000.0,3,3.5,2350,10739,1.0,0,2,5,7,1340,1010,1940,0,98125,47.7288,-122.28399999999999,2580,11026,9911.106057948335,2014,12
2908,9528101224,2014-10-07,579950.0,3,3.5,1420,1217,2.0,0,0,3,8,1180,240,2003,0,98115,47.6827,-122.324,1494,1264,532.0133149929435,2014,10
2909,6713100031,2015-02-11,476000.0,3,2.25,1570,7187,1.0,0,0,4,8,1170,400,1980,0,98133,47.7604,-122.35600000000001,1660,8775,6685.45080145199,2015,02
2910,8677900123,2014-06-12,510000.0,3,1.75,1600,19200,1.0,0,0,4,7,1600,0,1967,0,98034,47.7202,-122.249,2010,14850,18544.652101628173,2014,06
2911,4302201130,2014-05-08,205000.0,2,1.0,720,5040,1.0,0,0,3,6,720,0,1955,0,98106,47.5267,-122.36,1357,5120,14015.20193634437,2014,05
2912,1310800090,2014-10-07,240000.0,3,1.0,1470,7350,1.0,0,0,3,7,1470,0,1969,0,98032,47.3616,-122.286,1720,8050,2343.3622269560133,2014,10
2913,6117502727,2014-09-02,738000.0,5,3.5,2790,16952,2.0,0,2,3,10,1970,820,1991,0,98166,47.4384,-122.34700000000001,2980,17281,16149.462032654748,2014,09
2914,9324800110,2014-07-28,420000.0,3,1.75,1720,8102,1.0,0,0,5,6,860,860,1940,0,98125,47.7336,-122.29,1440,8106,8467.3969038561,2014,07
2915,8965000110,2014-11-14,455000.0,3,1.75,1300,9600,1.0,0,0,4,7,1300,0,1969,0,98052,47.6388,-122.103,2070,9775,54205.72902319219,2014,11
2916,5700001055,2014-09-15,765000.0,4,1.0,2520,5500,1.5,0,0,5,8,1820,700,1912,0,98144,47.5785,-122.292,2350,5000,6707.321832886923,2014,09
2917,49500090,2014-12-05,372000.0,4,1.5,1780,7914,1.5,0,0,4,7,1780,0,1962,0,98059,47.5142,-122.163,1350,8069,26502.583735525724,2014,12
2918,3812400657,2014-12-04,160000.0,3,1.0,1200,8360,1.0,0,0,2,6,1200,0,1948,0,98118,47.5414,-122.281,1570,6823,4473.658954042263,2014,12
2919,2725069162,2014-08-15,772000.0,4,2.5,2990,9643,2.0,0,0,3,9,2990,0,2003,0,98074,47.6292,-122.024,2990,8666,73765.66561925426,2014,08
2920,4232400110,2014-11-11,1125000.0,5,1.75,1910,5640,2.0,0,0,4,9,1910,0,1906,0,98112,47.6249,-122.311,2050,5400,4213.261489571418,2014,11
2921,9521100586,2014-05-24,479000.0,3,1.0,1370,3000,1.5,0,0,3,7,1370,0,1924,0,98103,47.6619,-122.351,1510,2151,7098.100382305328,2014,05
2922,7215721570,2015-05-05,570000.0,3,2.5,1910,4941,2.0,0,0,3,8,1910,0,1999,0,98075,47.5989,-122.016,1910,4941,72867.00380235248,2015,05
2923,3834000805,2014-07-10,350000.0,4,1.0,1170,8147,1.5,0,0,3,6,1170,0,1959,0,98125,47.7281,-122.289,1260,8147,8683.849671036676,2014,07
2924,2274000026,2014-11-01,353000.0,3,2.5,1250,864,3.0,0,0,3,8,1250,0,2004,0,98115,47.6978,-122.318,1330,2298,2818.4476236384794,2014,11
2925,5103300090,2014-08-01,699000.0,5,2.5,3340,24755,2.0,0,0,3,10,3340,0,2002,0,98038,47.4565,-122.066,3420,23274,48903.33857905086,2014,08
2926,9558200025,2014-07-30,265000.0,3,2.0,1380,8536,2.0,0,0,4,7,1380,0,1955,0,98148,47.4374,-122.335,1260,8750,13353.33144583354,2014,07
2927,8649401270,2015-04-30,167000.0,1,1.0,780,10235,1.5,0,0,3,6,780,0,1989,0,98014,47.713,-121.315,930,10165,247863.2038657825,2015,04
2928,686200740,2014-10-20,500000.0,4,2.25,2080,8000,1.0,0,0,3,8,1390,690,1964,0,98008,47.6264,-122.113,1800,7700,51909.65166604006,2014,10
2929,7658600025,2014-07-09,700000.0,3,1.0,1410,7200,2.0,0,0,4,6,1410,0,1901,0,98144,47.5924,-122.302,1640,7200,4651.936636558263,2014,07
2930,3702900165,2014-11-04,295000.0,1,1.0,520,5600,1.0,0,0,3,6,520,0,1918,0,98116,47.5579,-122.395,1030,5265,18102.69335675384,2014,11
2931,7977201240,2015-03-11,1010000.0,4,3.5,3500,4080,2.0,0,2,3,9,2590,910,2004,0,98115,47.6834,-122.292,2430,5100,7167.87501793229,2015,03
2932,8651410090,2015-05-08,209000.0,2,1.0,840,5265,1.0,0,0,5,6,840,0,1969,0,98042,47.3644,-122.08200000000001,920,5100,52037.47892981743,2015,05
2933,3750603732,2015-01-28,276000.0,3,1.75,2240,9200,1.0,0,0,4,7,1440,800,1968,0,98001,47.2635,-122.28399999999999,1740,9600,8356.045139759148,2015,01
2934,1023059429,2015-01-22,380000.0,4,2.5,2100,5857,2.0,0,0,3,8,2100,0,2002,0,98059,47.4956,-122.163,2090,7779,25153.054453533958,2015,01
2935,2412100025,2014-06-06,315000.0,3,1.5,1750,12500,1.0,0,0,3,7,1150,600,1954,0,98024,47.5666,-121.902,1680,13000,93733.91128572325,2014,06
2936,203600600,2015-03-10,685530.0,4,2.5,3130,60467,2.0,0,0,3,9,3130,0,1996,0,98014,47.6618,-121.962,2780,44224,88553.40179652712,2015,03
2937,2021069059,2014-06-26,254600.0,3,2.0,1470,20000,1.0,0,0,4,7,1470,0,1968,0,98002,47.2973,-122.08,1390,30056,54074.558629360225,2014,06
2938,7227501645,2014-06-03,230000.0,3,2.0,1440,5600,1.0,0,0,4,6,720,720,1942,2007,98056,47.4947,-122.185,1120,5700,19705.149180182085,2014,06
2939,4310702787,2014-07-17,335000.0,3,3.0,1430,1249,3.0,0,0,3,8,1430,0,2003,0,98103,47.6971,-122.34,1020,1112,2604.92907950945,2014,07
2940,1494300110,2014-06-03,550000.0,4,2.5,2170,9600,1.0,0,0,3,7,1460,710,1980,0,98052,47.6789,-122.116,1940,8400,50427.101148801084,2014,06
2941,1950900245,2014-12-26,123300.0,3,1.0,1150,8050,1.5,0,0,4,7,1150,0,1956,0,98032,47.373999999999995,-122.296,1360,8050,897.9071205411116,2014,12
2942,3512100110,2014-09-02,275436.0,4,2.75,2170,9658,1.5,0,0,3,7,2170,0,1966,0,98030,47.3741,-122.189,1490,9731,25292.942588753693,2014,09
2943,8732750100,2014-05-25,325000.0,4,3.5,2630,3435,1.5,0,3,3,7,1640,990,1984,0,98188,47.4355,-122.272,1920,2435,582.4033814539132,2014,05
2944,1332000110,2014-07-25,635000.0,4,2.5,2490,40608,2.0,0,0,3,9,2490,0,1997,0,98053,47.6507,-122.00399999999999,3170,45441,78504.16175647512,2014,07
2945,2768100690,2015-04-23,513000.0,3,1.75,1710,5000,1.0,0,0,4,7,1110,600,1944,0,98107,47.6689,-122.37,920,5000,11827.096980957083,2015,04
2946,7525410090,2014-07-08,580000.0,4,2.5,2130,35752,1.0,0,0,3,8,1490,640,1980,0,98075,47.5748,-122.031,3030,34000,65271.67610878845,2014,07
2947,9558800025,2015-04-29,225000.0,3,1.0,940,9272,1.0,0,0,3,7,940,0,1954,0,98148,47.4353,-122.335,1270,9375,12987.553953517181,2015,04
2948,2788400315,2014-09-22,265000.0,3,1.0,1400,9460,1.0,0,0,3,7,1060,340,1961,0,98168,47.5119,-122.321,1570,7700,8221.565625112302,2014,09
2949,7128300855,2014-10-14,313000.0,4,1.75,1630,3000,1.0,0,0,3,7,930,700,1978,0,98144,47.5961,-122.305,1630,3000,3796.981986033203,2014,10
2950,7655900038,2015-04-14,296000.0,2,1.0,1370,8400,1.0,0,0,3,7,1370,0,1948,0,98133,47.7344,-122.336,1330,8396,2526.9813644695337,2015,04
2951,7923500090,2014-10-20,655500.0,4,2.75,2380,15800,1.0,0,0,3,8,1680,700,1957,2001,98007,47.5929,-122.133,1950,11751,45557.14719666763,2014,10
2952,3339900096,2014-12-10,250750.0,5,1.75,2140,12058,1.0,0,0,4,8,2140,0,1951,0,98002,47.3167,-122.214,1640,10125,20137.42474341387,2014,12
2953,5214500690,2014-09-04,438000.0,4,2.5,1970,8545,2.0,0,0,3,8,1970,0,2004,0,98059,47.4893,-122.13799999999999,2590,7200,31258.455217337603,2014,09
2954,4045900147,2014-08-01,590000.0,3,2.75,2550,54014,2.0,0,0,4,8,1980,570,1967,0,98072,47.7596,-122.117,2180,21600,49831.81881611988,2014,08
2955,6450302900,2014-10-06,329500.0,3,1.0,1080,5250,1.0,0,0,4,7,1080,0,1947,0,98133,47.7309,-122.336,1100,5250,2884.9191635389893,2014,10
2956,2597460090,2015-03-16,1195000.0,3,2.25,3070,9645,2.0,0,0,3,10,2110,960,1987,0,98006,47.5522,-122.14399999999999,3130,9450,37135.77539019818,2015,03
2957,2770601595,2015-03-20,415000.0,2,1.0,1470,6000,1.0,0,0,3,6,900,570,1944,0,98199,47.6527,-122.38600000000001,1670,6000,15645.930160507207,2015,03
2958,4188000490,2014-09-22,900000.0,4,2.5,3620,42580,2.0,0,0,3,10,3620,0,1984,0,98052,47.7204,-122.115,2950,33167,51527.60476542025,2014,09
2959,1324079085,2015-05-04,378000.0,3,1.5,1050,57499,1.0,0,0,3,7,1050,0,1975,0,98024,47.5602,-121.86,1460,42688,103109.06300385782,2015,05
2960,1720069006,2014-08-12,474000.0,2,1.0,1050,403365,1.0,0,3,5,6,1050,0,1905,0,98022,47.2221,-122.059,1760,108900,65853.17015351276,2014,08
2961,1947300115,2014-06-19,464000.0,3,1.0,1320,3625,2.0,0,0,3,7,1320,0,1900,0,98122,47.6049,-122.288,1660,5438,8491.567303959557,2014,06
2962,5490700100,2014-12-08,310000.0,3,1.0,1210,7649,1.0,0,0,4,7,1210,0,1956,0,98155,47.7693,-122.32,1210,6760,503.069732785497,2014,12
2963,7278100690,2014-09-18,580000.0,3,1.5,1860,7190,2.0,0,1,5,7,1860,0,1952,0,98177,47.7716,-122.39200000000001,1670,5525,16384.834589050697,2014,09
2964,2322029048,2014-11-19,999000.0,3,2.75,2830,505166,1.0,1,3,4,8,1830,1000,1962,0,98070,47.3782,-122.514,2120,21988,54396.656836711816,2014,11
2965,6821102100,2015-03-17,510000.0,2,1.0,810,6480,1.0,0,0,5,6,810,0,1942,0,98199,47.6493,-122.398,1920,6000,18578.323522710518,2015,03
2966,3176100110,2014-05-06,650000.0,3,1.5,1630,7475,1.0,0,1,3,7,1160,470,1940,0,98115,47.6725,-122.272,2320,7475,12099.51513550749,2014,05
2967,2188200785,2014-09-12,196000.0,3,1.0,880,19600,1.0,0,0,4,7,880,0,1978,0,98023,47.2707,-122.34,880,10500,4735.259848008987,2014,09
2968,1446801030,2014-08-22,220000.0,4,1.75,1660,11664,1.0,0,0,3,6,1010,650,1952,0,98168,47.4943,-122.331,1670,9975,13115.527116824614,2014,08
2969,8965520100,2014-10-08,855000.0,3,2.25,3440,10628,2.0,0,2,3,10,3440,0,1985,0,98006,47.5647,-122.10799999999999,3170,11434,47031.601509717264,2014,10
2970,3649100586,2014-08-29,483000.0,3,1.75,2110,10454,1.0,0,0,4,8,1440,670,1978,0,98028,47.7344,-122.24600000000001,1990,10890,19292.49905666039,2014,08
2971,7283900153,2015-04-07,400000.0,3,1.0,1060,12000,1.0,0,0,3,7,1060,0,1952,0,98133,47.7703,-122.35,1550,10500,6804.891343431744,2015,04
2972,1036100100,2014-07-02,435000.0,3,2.5,1900,7984,2.0,0,0,3,8,1900,0,1993,0,98011,47.7433,-122.194,2650,9352,32333.0750282408,2014,07
2973,3278602670,2014-09-30,219500.0,1,1.0,820,1060,1.0,0,0,3,8,760,60,2007,0,98126,47.5473,-122.37100000000001,1770,1924,12943.028009686574,2014,09
2974,3625049014,2014-08-29,2950000.0,4,3.5,4860,23885,2.0,0,0,3,12,4860,0,1996,0,98039,47.6172,-122.23,3580,16054,23485.37322269602,2014,08
2975,7276100165,2014-09-16,427000.0,3,2.5,2050,3218,3.0,0,0,3,7,2050,0,2008,0,98133,47.7612,-122.344,2050,7200,4020.8430209009744,2014,09
2976,9136103130,2014-12-01,430000.0,2,1.5,1090,4013,1.5,0,0,3,7,1090,0,1900,0,98103,47.6652,-122.338,1390,4013,3937.7937004167243,2014,12
2977,9136103130,2015-05-12,685000.0,2,1.5,1090,4013,1.5,0,0,3,7,1090,0,1900,0,98103,47.6652,-122.338,1390,4013,3937.7937004167243,2015,05
2978,1193000025,2014-09-03,495000.0,2,1.5,1920,6250,1.0,0,0,3,7,1060,860,1937,0,98199,47.6497,-122.39299999999999,2070,6250,17347.66448055794,2014,09
2979,2744000100,2014-06-25,299950.0,3,2.5,1870,7942,2.0,0,0,3,7,1870,0,1990,0,98001,47.342,-122.279,1870,7392,3440.10821985397,2014,06
2980,3744600028,2014-11-21,390000.0,4,1.75,2690,46609,1.5,0,0,3,7,2690,0,1940,0,98146,47.4951,-122.352,1920,7302,17608.711599308906,2014,11
2981,3679400025,2014-08-12,385000.0,3,1.75,2160,5863,1.5,0,0,4,7,1260,900,1928,0,98144,47.5729,-122.315,1590,3000,1226.799392970887,2014,08
2982,9545260100,2014-06-25,740000.0,4,2.5,3000,10392,2.0,0,0,3,9,3000,0,1995,0,98027,47.535,-122.04899999999999,3140,9213,55649.82089738769,2014,06
2983,375000165,2014-07-23,991700.0,4,3.0,2290,2350,2.0,0,1,3,9,1610,680,1924,2011,98116,47.574,-122.415,1610,3820,23405.06753627065,2014,07
2984,4003000053,2014-08-13,765000.0,3,2.75,2250,9600,2.5,0,0,4,9,1830,420,1909,1991,98122,47.6033,-122.287,2060,4980,8569.35561753743,2014,08
2985,7855600820,2014-09-04,802000.0,4,2.25,2130,8734,2.0,0,2,4,8,2130,0,1961,0,98006,47.5672,-122.161,2550,8800,35443.086428544746,2014,09
2986,3860400100,2014-11-21,950000.0,4,2.75,2500,20000,1.0,0,0,4,8,1700,800,1969,0,98004,47.5901,-122.198,2650,20000,30121.572438637897,2014,11
2987,121059147,2014-11-04,392000.0,4,2.5,2300,41167,2.0,0,0,3,7,2300,0,1988,0,98042,47.3412,-122.10799999999999,2300,21765,45818.9353719529,2014,11
2988,825079019,2014-12-03,590000.0,3,2.5,3360,218235,1.0,0,0,3,8,3360,0,1989,0,98014,47.6601,-121.946,2650,220849,92528.54924129802,2014,12
2989,123039313,2015-04-10,425000.0,4,2.5,1920,9000,2.0,0,0,2,7,1920,0,1989,0,98126,47.5153,-122.37,1530,10474,18629.64143074347,2015,04
2990,7784000110,2014-07-22,765000.0,5,1.75,2440,15143,1.5,0,4,4,8,1740,700,1944,0,98146,47.4948,-122.37,2390,10907,21733.036663017992,2014,07
2991,8835220090,2014-08-07,313500.0,3,2.25,1440,3488,2.0,0,0,4,7,1440,0,1983,0,98034,47.7257,-122.162,1390,3488,39948.080554573666,2014,08
2992,6381501636,2014-08-20,320000.0,3,1.0,1780,6840,2.0,0,0,4,6,1780,0,1947,0,98125,47.727,-122.3,1410,7200,5980.118345347917,2014,08
2993,1370804446,2015-02-10,604000.0,4,1.75,1490,4485,1.0,0,0,3,8,1350,140,1960,0,98199,47.6388,-122.399,1380,4846,17903.283854328347,2015,02
2994,9828701871,2015-02-12,570000.0,3,2.0,1400,1657,2.0,0,0,3,8,1060,340,2004,0,98112,47.6196,-122.29799999999999,1540,2275,7505.734410604622,2015,02
2995,3396200090,2014-05-20,639000.0,4,2.5,2150,12028,2.0,0,0,4,8,2150,0,1982,0,98052,47.7224,-122.101,1800,11777,54969.71461731643,2014,05
2996,1463400047,2014-08-22,335000.0,4,2.0,1910,10200,1.0,0,0,4,7,1910,0,1963,0,98059,47.4804,-122.133,1820,15600,32677.65235240485,2014,08
2997,8825900855,2014-10-14,896000.0,4,1.75,2660,3520,2.0,0,0,4,8,2080,580,1917,0,98115,47.6743,-122.30799999999999,2100,4080,3214.716540563337,2014,10
2998,7147600245,2014-06-27,259500.0,3,1.75,1650,12349,1.0,0,0,3,7,1650,0,1957,0,98188,47.442,-122.28200000000001,1470,10763,3365.846644423691,2014,06
2999,5071400485,2014-08-07,637000.0,3,2.0,1980,6000,1.0,0,0,4,7,1380,600,1958,0,98115,47.6921,-122.28299999999999,1260,6000,10094.069433429502,2014,08
3000,8732040090,2015-05-06,307450.0,4,2.75,2690,8874,1.0,0,0,3,8,1370,1320,1980,0,98023,47.3078,-122.383,1990,7875,19947.422797317457,2015,05
3001,8082400100,2014-08-25,535000.0,3,1.75,1380,3561,1.0,0,0,4,7,860,520,1925,0,98117,47.6822,-122.399,1820,4593,17460.632950676987,2014,08
3002,546000930,2014-06-30,669500.0,4,2.25,2500,4046,1.5,0,0,4,7,1520,980,1940,0,98117,47.6882,-122.382,1410,4046,13028.265650314748,2014,06
3003,1665400025,2014-10-28,259000.0,3,1.75,1590,7148,1.0,0,0,3,7,1590,0,1952,0,98166,47.4713,-122.344,1150,7280,18041.045021874488,2014,10
